generated_smiles,pyg_data
Cc1cc(-c2coc3ccccc3c2=O)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[27, 3], edge_index=[2, 62])"
Cc1cc(-c2coc3ccccc3c2=O)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[27, 3], edge_index=[2, 62])"
Cc1cc(-c2nc(C)nc3c2CC(C)C3)n2nc(-c3nc(C)nc4c3CC(C)C4)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-c2nc(C)nc3c2CC(C)C3)n2nc(-c3nc4nc(C)cc(-c5nc(C)nc6c5CC(C)C6)n4n3)nc2n1,"Data(x=[42, 3], edge_index=[2, 98])"
Cc1cc(-c2nc(C)nc3c2CC(C)C3)n2nc(-c3nc4nc(C)cc([C@@H]5CCCCO5)n4n3)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc(C)nc3c2CC(C)C3)n2nc(-c3nc4nc(C)cc([C@H]5CCCCO5)n4n3)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc(C)nc3c2CC(C)C3)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[27, 3], edge_index=[2, 62])"
Cc1cc(-c2nc(C)nc3c2CC(C)C3)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[27, 3], edge_index=[2, 62])"
Cc1cc(-c2nc(C)nc3c2CC(C)C3)n2nc([C@H]3CC[C@@](C)(c4nc(C)nc5c4CC(C)C5)O3)nc2n1,"Data(x=[38, 3], edge_index=[2, 88])"
Cc1cc(-c2nc(C)nc3c2CC(C)C3)n2nc([C@]3(C)CC[C@H](c4nc(C)nc5c4CC(C)C5)O3)nc2n1,"Data(x=[38, 3], edge_index=[2, 88])"
Cc1cc(-c2nc(C)nc3c2CCC3)n2nc(-c3nc(C)nc4c3CCC4)nc2n1,"Data(x=[30, 3], edge_index=[2, 70])"
Cc1cc(-c2nc(C)nc3c2CCC3)n2nc(-c3nc4nc(C)cc(-c5nc(C)nc6c5CCC6)n4n3)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc(C)nc3c2CCC3)n2nc(-c3nc4nc(C)cc([C@@H]5CCCCO5)n4n3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc(C)nc3c2CCC3)n2nc(-c3nc4nc(C)cc([C@H]5CCCCO5)n4n3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc(C)nc3c2CCC3)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[26, 3], edge_index=[2, 60])"
Cc1cc(-c2nc(C)nc3c2CCC3)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[26, 3], edge_index=[2, 60])"
Cc1cc(-c2nc(N)nc3[nH]c4ccccc4c23)n2nc(-c3nc(N)nc4[nH]c5ccccc5c34)nc2n1,"Data(x=[38, 3], edge_index=[2, 90])"
Cc1cc(-c2nc(N)nc3[nH]c4ccccc4c23)n2nc(-c3nc4nc(C)cc(-c5nc(N)nc6[nH]c7ccccc7c56)n4n3)nc2n1,"Data(x=[48, 3], edge_index=[2, 114])"
Cc1cc(-c2nc(N)nc3[nH]c4ccccc4c23)n2nc(-c3nc4nc(C)cc([C@@H]5CCCCO5)n4n3)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc(N)nc3[nH]c4ccccc4c23)n2nc(-c3nc4nc(C)cc([C@H]5CCCCO5)n4n3)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc(N)nc3[nH]c4ccccc4c23)n2nc(C3(c4nc(N)nc5[nH]c6ccccc6c45)N=N3)nc2n1,"Data(x=[41, 3], edge_index=[2, 98])"
Cc1cc(-c2nc(N)nc3[nH]c4ccccc4c23)n2nc(SSc3nc(N)nc4[nH]c5ccccc5c34)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc(N)nc3[nH]c4ccccc4c23)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[30, 3], edge_index=[2, 70])"
Cc1cc(-c2nc(N)nc3[nH]c4ccccc4c23)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[30, 3], edge_index=[2, 70])"
Cc1cc(-c2nc(N)nc3c2ncn3[C@@H]2CCCCO2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-c2nc(N)nc3c2ncn3[C@H]2CCCCO2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-c2nc3[nH]c([C@@H]4CCCCO4)cc(=O)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-c2nc3[nH]c([C@H]4CCCCO4)cc(=O)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-c2nc3ccccc3[nH]2)n2nc(-c3nc4ccccc4[nH]3)nc2n1,"Data(x=[28, 3], edge_index=[2, 66])"
Cc1cc(-c2nc3ccccc3[nH]2)n2nc(-c3nc4nc(C)cc(-c5nc6ccccc6[nH]5)n4n3)nc2n1,"Data(x=[38, 3], edge_index=[2, 90])"
Cc1cc(-c2nc3nc(C)cc(-c4c5ccccc5cc5ccccc45)n3n2)n2nc(-c3c4ccccc4cc4ccccc34)nc2n1,"Data(x=[48, 3], edge_index=[2, 114])"
Cc1cc(-c2nc3nc(C)cc(-c4c5ccccc5cc5ccccc45)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc(-c4c5ccccc5cc5ccccc45)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc(-c4cc(=O)c5cc(Br)ccc5o4)n3n2)n2nc(-c3cc(=O)c4cc(Br)ccc4o3)nc2n1,"Data(x=[44, 3], edge_index=[2, 102])"
Cc1cc(-c2nc3nc(C)cc(-c4cc(=O)c5cc(Br)ccc5o4)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[38, 3], edge_index=[2, 88])"
Cc1cc(-c2nc3nc(C)cc(-c4cc(=O)c5cc(Br)ccc5o4)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[38, 3], edge_index=[2, 88])"
Cc1cc(-c2nc3nc(C)cc(-c4cc(=O)c5ccccc5o4)n3n2)n2nc(-c3cc(=O)c4ccccc4o3)nc2n1,"Data(x=[42, 3], edge_index=[2, 98])"
Cc1cc(-c2nc3nc(C)cc(-c4cc(=O)c5ccccc5o4)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc(-c4cc(=O)c5ccccc5o4)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc(-c4cc(C)c(C)cc4C)n3n2)n2nc(-c3cc(C)c(C)cc3C)nc2n1,"Data(x=[38, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc(-c4ccc(Cl)cc4Cl)n3n2)n2nc(-c3ccc(Cl)cc3Cl)nc2n1,"Data(x=[36, 3], edge_index=[2, 82])"
Cc1cc(-c2nc3nc(C)cc(-c4ccc(Cl)cc4Cl)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[34, 3], edge_index=[2, 78])"
Cc1cc(-c2nc3nc(C)cc(-c4ccc(Cl)cc4Cl)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[34, 3], edge_index=[2, 78])"
Cc1cc(-c2nc3nc(C)cc(-c4cccc(C)c4C)n3n2)n2nc(-c3cccc(C)c3C)nc2n1,"Data(x=[36, 3], edge_index=[2, 82])"
Cc1cc(-c2nc3nc(C)cc(-c4cccc5ncccc45)n3n2)n2nc(-c3cccc4ncccc34)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc(-c4ccccc4C)n3n2)n2nc(-c3ccccc3C)nc2n1,"Data(x=[34, 3], edge_index=[2, 78])"
Cc1cc(-c2nc3nc(C)cc(-c4ccccc4Cl)n3n2)n2nc(-c3ccccc3Cl)nc2n1,"Data(x=[34, 3], edge_index=[2, 78])"
Cc1cc(-c2nc3nc(C)cc(-c4cccs4)n3n2)n2nc(-c3cccs3)nc2n1,"Data(x=[30, 3], edge_index=[2, 70])"
Cc1cc(-c2nc3nc(C)cc(-c4coc5ccccc5c4=O)n3n2)n2nc(-c3coc4ccccc4c3=O)nc2n1,"Data(x=[42, 3], edge_index=[2, 98])"
Cc1cc(-c2nc3nc(C)cc(-c4coc5ccccc5c4=O)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc(-c4coc5ccccc5c4=O)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc(-c4nc(C)nc5c4CC(C)C5)n3n2)n2nc(-c3nc(C)nc4c3CC(C)C4)nc2n1,"Data(x=[42, 3], edge_index=[2, 98])"
Cc1cc(-c2nc3nc(C)cc(-c4nc(C)nc5c4CC(C)C5)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc(-c4nc(C)nc5c4CC(C)C5)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc(-c4nc(C)nc5c4CCC5)n3n2)n2nc(-c3nc(C)nc4c3CCC4)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc(-c4nc(C)nc5c4CCC5)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc(-c4nc(C)nc5c4CCC5)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc(-c4nc(N)nc5[nH]c6ccccc6c45)n3n2)n2nc(-c3nc(N)nc4[nH]c5ccccc5c34)nc2n1,"Data(x=[48, 3], edge_index=[2, 114])"
Cc1cc(-c2nc3nc(C)cc(-c4nc(N)nc5[nH]c6ccccc6c45)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc(-c4nc(N)nc5[nH]c6ccccc6c45)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc(-c4nc5ccccc5[nH]4)n3n2)n2nc(-c3nc4ccccc4[nH]3)nc2n1,"Data(x=[38, 3], edge_index=[2, 90])"
Cc1cc(-c2nc3nc(C)cc(-c4nnc5c(n4)[nH]c4ccccc45)n3n2)n2nc(-c3nnc4c(n3)[nH]c3ccccc34)nc2n1,"Data(x=[46, 3], edge_index=[2, 110])"
Cc1cc(-c2nc3nc(C)cc(-n4ccnc4)n3n2)n2nc(-n3ccnc3)nc2n1,"Data(x=[30, 3], edge_index=[2, 70])"
Cc1cc(-c2nc3nc(C)cc(-n4cncn4)n3n2)n2nc(-n3cncn3)nc2n1,"Data(x=[30, 3], edge_index=[2, 70])"
Cc1cc(-c2nc3nc(C)cc(C(C)(C)O)n3n2)n2nc(C(C)(C)O)nc2n1,"Data(x=[28, 3], edge_index=[2, 62])"
Cc1cc(-c2nc3nc(C)cc(C(C)C)n3n2)n2nc(C(C)C)nc2n1,"Data(x=[26, 3], edge_index=[2, 58])"
Cc1cc(-c2nc3nc(C)cc(C(F)(F)F)n3n2)n2nc(C(F)(F)F)nc2n1,"Data(x=[28, 3], edge_index=[2, 62])"
Cc1cc(-c2nc3nc(C)cc(C45CC6CC(CC(C6)C4)C5)n3n2)n2nc(C34CC5CC(CC(C5)C3)C4)nc2n1,"Data(x=[40, 3], edge_index=[2, 98])"
Cc1cc(-c2nc3nc(C)cc(C45CC6CC(CC(C6)C4)C5)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[36, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc(C45CC6CC(CC(C6)C4)C5)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[36, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc(C4CCC(F)(F)CC4)n3n2)n2nc(C3CCC(F)(F)CC3)nc2n1,"Data(x=[36, 3], edge_index=[2, 82])"
Cc1cc(-c2nc3nc(C)cc(N(C)C)n3n2)n2nc(N(C)C)nc2n1,"Data(x=[26, 3], edge_index=[2, 58])"
Cc1cc(-c2nc3nc(C)cc(N4CCCCC4)n3n2)n2nc(N3CCCCC3)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-c2nc3nc(C)cc(N4CCN(C)CC4)n3n2)n2nc(N3CCN(C)CC3)nc2n1,"Data(x=[34, 3], edge_index=[2, 78])"
Cc1cc(-c2nc3nc(C)cc(N4CCN([C@@H]5c6ccccc6[C@@H]6[C@H](c7ccccc75)C6(F)F)CC4)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[50, 3], edge_index=[2, 118])"
Cc1cc(-c2nc3nc(C)cc(N4CCN([C@@H]5c6ccccc6[C@@H]6[C@H](c7ccccc75)C6(F)F)CC4)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[50, 3], edge_index=[2, 118])"
Cc1cc(-c2nc3nc(C)cc(N4CCOCC4)n3n2)n2nc(N3CCOCC3)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-c2nc3nc(C)cc(N4CCc5ccccc5C4)n3n2)n2nc(N3CCc4ccccc4C3)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc(N4CCc5ccncc5C4)n3n2)n2nc(N3CCc4ccncc4C3)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc(N4CCc5ccncc5C4)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc(N4CCc5ccncc5C4)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc(N4CCc5cnccc5C4)n3n2)n2nc(N3CCc4cnccc4C3)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc(N4CCc5cnccc5C4)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc(N4CCc5cnccc5C4)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc(N4CCn5cncc5C4)n3n2)n2nc(N3CCn4cncc4C3)nc2n1,"Data(x=[38, 3], edge_index=[2, 90])"
Cc1cc(-c2nc3nc(C)cc(N4c5ccccc5CCc5ccccc54)n3n2)n2nc(N3c4ccccc4CCc4ccccc43)nc2n1,"Data(x=[50, 3], edge_index=[2, 118])"
Cc1cc(-c2nc3nc(C)cc(N4c5ccccc5CCc5ccccc54)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[41, 3], edge_index=[2, 96])"
Cc1cc(-c2nc3nc(C)cc(N4c5ccccc5CCc5ccccc54)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[41, 3], edge_index=[2, 96])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3c4ccccc4cc4ccccc34)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3cc(=O)c4cc(Br)ccc4o3)nc2n1,"Data(x=[38, 3], edge_index=[2, 88])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3cc(=O)c4ccccc4o3)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3ccc(Cl)cc3Cl)nc2n1,"Data(x=[34, 3], edge_index=[2, 78])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3ccc4c(C)c(C)c(=O)oc4c3)nc2n1,"Data(x=[39, 3], edge_index=[2, 90])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3ccc4c(c3)Cc3ccccc3-4)nc2n1,"Data(x=[39, 3], edge_index=[2, 92])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3ccc4ncsc4c3)nc2n1,"Data(x=[35, 3], edge_index=[2, 82])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3cncc(Br)c3)nc2n1,"Data(x=[33, 3], edge_index=[2, 76])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3coc4ccccc4c3=O)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3nc(C)nc4c3CC(C)C4)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3nc(C)nc4c3CCC4)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3nc(N)nc4[nH]c5ccccc5c34)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(-c3nnc4c(n3)[nH]c3ccccc34)nc2n1,"Data(x=[39, 3], edge_index=[2, 92])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(C34CC5CC(CC(C5)C3)C4)nc2n1,"Data(x=[36, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(N3CCN([C@@H]4c5ccccc5[C@@H]5[C@H](c6ccccc64)C5(F)F)CC3)nc2n1,"Data(x=[50, 3], edge_index=[2, 118])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(N3CCc4ccncc4C3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(N3CCc4cnccc4C3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc(N3c4ccccc4CCc4ccccc43)nc2n1,"Data(x=[41, 3], edge_index=[2, 96])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-c2nc3nc(C)cc([C@@H]4CCCCO4)n3n2)n2nc([C@H]3CC[C@]4(C)[C@@H]3[C@H](O)C[C@@H]3[C@@]5(C)CC[C@H](N)C(C)(C)[C@@H]5CC[C@]34C)nc2n1,"Data(x=[50, 3], edge_index=[2, 116])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3c4ccccc4cc4ccccc34)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3cc(=O)c4cc(Br)ccc4o3)nc2n1,"Data(x=[38, 3], edge_index=[2, 88])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3cc(=O)c4ccccc4o3)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3ccc(Cl)cc3Cl)nc2n1,"Data(x=[34, 3], edge_index=[2, 78])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3ccc4c(C)c(C)c(=O)oc4c3)nc2n1,"Data(x=[39, 3], edge_index=[2, 90])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3ccc4c(c3)Cc3ccccc3-4)nc2n1,"Data(x=[39, 3], edge_index=[2, 92])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3ccc4ncsc4c3)nc2n1,"Data(x=[35, 3], edge_index=[2, 82])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3cncc(Br)c3)nc2n1,"Data(x=[33, 3], edge_index=[2, 76])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3coc4ccccc4c3=O)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3nc(C)nc4c3CC(C)C4)nc2n1,"Data(x=[37, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3nc(C)nc4c3CCC4)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3nc(N)nc4[nH]c5ccccc5c34)nc2n1,"Data(x=[40, 3], edge_index=[2, 94])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(-c3nnc4c(n3)[nH]c3ccccc34)nc2n1,"Data(x=[39, 3], edge_index=[2, 92])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(C34CC5CC(CC(C5)C3)C4)nc2n1,"Data(x=[36, 3], edge_index=[2, 86])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(N3CCN([C@@H]4c5ccccc5[C@@H]5[C@H](c6ccccc64)C5(F)F)CC3)nc2n1,"Data(x=[50, 3], edge_index=[2, 118])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(N3CCc4ccncc4C3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(N3CCc4cnccc4C3)nc2n1,"Data(x=[36, 3], edge_index=[2, 84])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc(N3c4ccccc4CCc4ccccc43)nc2n1,"Data(x=[41, 3], edge_index=[2, 96])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CCCCO4)n3n2)n2nc([C@H]3CC[C@]4(C)[C@@H]3[C@H](O)C[C@@H]3[C@@]5(C)CC[C@H](N)C(C)(C)[C@@H]5CC[C@]34C)nc2n1,"Data(x=[50, 3], edge_index=[2, 116])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CC[C@]5(C)[C@@H]4[C@H](O)C[C@@H]4[C@@]6(C)CC[C@H](N)C(C)(C)[C@@H]6CC[C@]45C)n3n2)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[50, 3], edge_index=[2, 116])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CC[C@]5(C)[C@@H]4[C@H](O)C[C@@H]4[C@@]6(C)CC[C@H](N)C(C)(C)[C@@H]6CC[C@]45C)n3n2)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[50, 3], edge_index=[2, 116])"
Cc1cc(-c2nc3nc(C)cc([C@H]4CO[C@H]5OCC[C@H]54)n3n2)n2nc([C@H]3CO[C@H]4OCC[C@H]43)nc2n1,"Data(x=[36, 3], edge_index=[2, 86])"
Cc1cc(-c2nnc3c(n2)[nH]c2ccccc23)n2nc(-c3cc(C)nc4nc([C@@H]5CCCCO5)nn34)nc2n1,"Data(x=[39, 3], edge_index=[2, 92])"
Cc1cc(-c2nnc3c(n2)[nH]c2ccccc23)n2nc(-c3cc(C)nc4nc([C@H]5CCCCO5)nn34)nc2n1,"Data(x=[39, 3], edge_index=[2, 92])"
Cc1cc(-c2nnc3c(n2)[nH]c2ccccc23)n2nc(-c3nc4nc(C)cc(-c5nnc6c(n5)[nH]c5ccccc56)n4n3)nc2n1,"Data(x=[46, 3], edge_index=[2, 110])"
Cc1cc(-c2nnc3c(n2)[nH]c2ccccc23)n2nc(-c3nc4nc(C)cc([C@@H]5CCCCO5)n4n3)nc2n1,"Data(x=[39, 3], edge_index=[2, 92])"
Cc1cc(-c2nnc3c(n2)[nH]c2ccccc23)n2nc(-c3nc4nc(C)cc([C@H]5CCCCO5)n4n3)nc2n1,"Data(x=[39, 3], edge_index=[2, 92])"
Cc1cc(-c2nnc3c(n2)[nH]c2ccccc23)n2nc(-c3nnc4c(n3)[nH]c3ccccc34)nc2n1,"Data(x=[36, 3], edge_index=[2, 86])"
Cc1cc(-c2nnc3c(n2)[nH]c2ccccc23)n2nc(SSc3nnc4c(n3)[nH]c3ccccc34)nc2n1,"Data(x=[38, 3], edge_index=[2, 90])"
Cc1cc(-c2nnc3c(n2)[nH]c2ccccc23)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[29, 3], edge_index=[2, 68])"
Cc1cc(-c2nnc3c(n2)[nH]c2ccccc23)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[29, 3], edge_index=[2, 68])"
Cc1cc(-n2ccnc2)n2nc(-c3nc4nc(C)cc(-n5ccnc5)n4n3)nc2n1,"Data(x=[30, 3], edge_index=[2, 70])"
Cc1cc(-n2cnc3c([C@@H]4CCCCO4)nc(N)nc32)n2nc([C@@H]3CCCCO3)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-n2cnc3c([C@H]4CCCCO4)nc(N)nc32)n2nc([C@H]3CCCCO3)nc2n1,"Data(x=[32, 3], edge_index=[2, 74])"
Cc1cc(-n2cncn2)n2nc(-c3nc4nc(C)cc(-n5cncn5)n4n3)nc2n1,"Data(x=[30, 3], edge_index=[2, 70])"
Cc1cc(C(C)(C)O)n2nc(-c3nc4nc(C)cc(C(C)(C)O)n4n3)nc2n1,"Data(x=[28, 3], edge_index=[2, 62])"
Cc1cc(C(C)C)n2nc(-c3nc4nc(C)cc(C(C)C)n4n3)nc2n1,"Data(x=[26, 3], edge_index=[2, 58])"
Cc1cc(C(F)(F)F)n2nc(-c3nc4nc(C)cc(C(F)(F)F)n4n3)nc2n1,"Data(x=[28, 3], edge_index=[2, 62])"
Cc1cc(C)c(-c2cc(-c3ccc(F)c(-c4cc(C)c(C)cc4C)c3)ccc2F)cc1C,"Data(x=[32, 3], edge_index=[2, 70])"
